Rank,Previous Rank,First Appearance,First Rank,Name,Computer,Site,Manufacturer,Country,Year,Segment,Total Cores,Accelerator/Co-Processor Cores,Rmax,Rpeak,Nmax,Nhalf,Power,Mflops/Watt,Architecture,Processor,Processor Technology,Processor Speed (MHz),Operating System,OS Family,Accelerator/Co-Processor,Cores per Socket,Processor Generation,System Model,System Family,Interconnect Family,Interconnect,Region,Continent
307,247.0,42,247,,"BladeCenter HS23 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband QDR",Classified,IBM,United States,2013,Government,8976,0,176347.33,193882.0,0,0,177.84,991.61,Cluster,Xeon E5-2680 8C 2.7GHz,Intel SandyBridge,2700,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),BladeCenter HS23 Cluster,IBM BladeCenter,Infiniband,Infiniband QDR,North America,Americas
308,249.0,41,197,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2680 8C 2.700GHz, 10G Ethernet",IT Service Provider,Hewlett-Packard,United States,2013,Industry,11648,0,176110.0,251597.0,0,0,,,Cluster,Xeon E5-2680 8C 2.7GHz,Intel SandyBridge,2700,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
309,248.0,41,196,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2680 8C 2.700GHz, 10G Ethernet",IT Service Provider,Hewlett-Packard,United States,2013,Industry,11648,0,176110.0,251597.0,0,0,,,Cluster,Xeon E5-2680 8C 2.7GHz,Intel SandyBridge,2700,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
310,,43,310,,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband FDR, NVIDIA K20x",Financial Institution,IBM,United Kingdom,2014,Industry,3888,2268,174199.0,248670.0,0,0,66.25,2629.42,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,NVIDIA K20x,10,Intel Xeon E5 (IvyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR,Northern Europe,Europe
311,,43,311,,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband FDR, NVIDIA K20x",Financial Institution,IBM,United Kingdom,2014,Industry,3888,2268,174199.0,248670.0,0,0,66.25,2629.42,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,NVIDIA K20x,10,Intel Xeon E5 (IvyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR,Northern Europe,Europe
312,,43,312,,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband FDR, NVIDIA K20x",Financial Institution,IBM,United Kingdom,2014,Industry,3888,2268,174199.0,248670.0,0,0,66.25,2629.42,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,NVIDIA K20x,10,Intel Xeon E5 (IvyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR,Northern Europe,Europe
313,,43,313,,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband FDR, NVIDIA K20x",Financial Institution,IBM,United Kingdom,2014,Industry,3888,2268,174199.0,248670.0,0,0,66.25,2629.42,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,NVIDIA K20x,10,Intel Xeon E5 (IvyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR,Northern Europe,Europe
314,250.0,41,198,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet",IT Services Provider (D),Hewlett-Packard,United States,2013,Industry,16392,0,173960.0,340954.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
315,251.0,41,199,,"Cluster Platform DL360e Gen8, Xeon E5-2450 8C 2.100GHz, Gigabit Ethernet",Software Company (M),Hewlett-Packard,United States,2013,Industry,21296,0,172862.0,357773.0,0,0,,,Cluster,Xeon E5-2450 8C 2.1GHz,Intel SandyBridge,2100,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform DL360e Gen8,HP Cluster Platform 3000,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
316,252.0,41,200,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet",IT Service Provider (B),Hewlett-Packard,United States,2013,Industry,11736,0,172448.0,244109.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
317,253.0,42,253,,"Cluster Platform DL360p Gen8, Xeon E5-2620 6C 2.000GHz, Gigabit Ethernet",IT Service Provider,Hewlett-Packard,United States,2013,Industry,21504,0,172029.2,344064.0,0,0,,,Cluster,Xeon E5-2620 6C 2GHz,Intel SandyBridge,2000,Linux,Linux,None,6,Intel Xeon E5 (SandyBridge),Cluster Platform DL360p Gen8,HP Cluster Platform 3000,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
318,254.0,41,202,,"Cluster Platform DL360p Gen8, Xeon E5-2630 6C 2.300GHz, Gigabit Ethernet",IT Services Provider ,Hewlett-Packard,United States,2013,Industry,18468,0,171966.0,339811.0,0,0,,,Cluster,Xeon E5-2630 6C 2.3GHz,Intel SandyBridge,2300,Linux,Linux,None,6,Intel Xeon E5 (SandyBridge),Cluster Platform DL360p Gen8,HP Cluster Platform 3000,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
319,256.0,40,147,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, 10G Ethernet",IT Service Provider,Hewlett-Packard,United States,2012,Industry,16064,0,170698.0,334131.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
320,255.0,40,148,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, 10G Ethernet",IT Service Provider,Hewlett-Packard,United States,2012,Industry,16064,0,170698.0,334131.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
321,,43,321,,"Cluster Platform 3000 BL460c Gen8, Intel Xeon E5-2690v2 10C 3GHz, 10G Ethernet",Electronics Company,Hewlett-Packard,Japan,2014,Industry,10320,0,170330.0,247680.0,0,0,,,Cluster,Intel Xeon E5-2690v2 10C 3GHz,Intel IvyBridge,3000,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,Eastern Asia,Asia
322,257.0,36,37,Ivanhoe,"iDataPlex, Xeon X56xx 6C 2.93 GHz, Infiniband",EDF R&D,IBM,France,2010,Industry,16320,0,168800.0,191270.4,1958400,0,510.0,330.98,Cluster,Xeon X5670 6C 2.93GHz,Intel Nehalem,2930,Linux,Linux,None,6,Xeon 5600-series (Westmere-EP),xSeries iDataPlex,IBM iDataPlex,Infiniband,Infiniband,Western Europe,Europe
323,,43,323,,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet",Internet Service,IBM,China,2014,Industry,32160,0,168600.0,668928.0,0,0,668.9,252.06,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
324,,43,324,,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet",Internet Service,IBM,China,2014,Industry,32160,0,168600.0,668928.0,0,0,668.9,252.06,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
325,,43,325,,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet",Internet Service,IBM,China,2014,Industry,32160,0,168600.0,668928.0,0,0,668.9,252.06,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
326,,43,326,,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet",Internet Service,IBM,China,2014,Industry,32160,0,168600.0,668928.0,0,0,668.9,252.06,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
327,258.0,42,258,,"BladeCenter HS22 Cluster (WM), Xeon E5649 6C 2.530GHz, Gigabit Ethernet",IBM Development Engineering,IBM,United States,2013,Industry,30240,0,168600.0,306029.0,0,0,956.07,176.35,Cluster,Xeon E5649 6C 2.53GHz,Intel Nehalem,2530,Linux,Linux,None,6,Xeon 5600-series (Westmere-EP),BladeCenter HS22 Cluster (WM),IBM BladeCenter,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
328,259.0,41,206,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet",Electrionic Industry,Hewlett-Packard,Sweden,2013,Industry,11488,0,168091.0,238950.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,Northern Europe,Europe
329,,43,329,,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR",Financial Institution,IBM,United States,2014,Industry,9760,0,168053.0,218624.0,0,0,204.9,820.17,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),xSeries x3650M4 Cluster,IBM xSeries,Infiniband,Infiniband FDR,North America,Americas
330,,43,330,,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR",Financial Institution,IBM,United States,2014,Industry,9760,0,168053.0,218624.0,0,0,204.9,820.17,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),xSeries x3650M4 Cluster,IBM xSeries,Infiniband,Infiniband FDR,North America,Americas
331,359.0,42,359,,"iDataPlex DX360M4, Xeon E5-2670 8C 2.6GHz, Infiniband FDR",Financial Institution (P),IBM,France,2013,Industry,8864,0,167697.03,184371.2,0,0,184.37,909.57,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR,Western Europe,Europe
332,361.0,42,361,,"iDataPlex DX360M4, Xeon E5-2670 8C 2.6GHz, Infiniband FDR",Financial Institution (P),IBM,France,2013,Industry,8864,0,167697.03,184371.2,0,0,184.1,910.9,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR,Western Europe,Europe
333,360.0,42,360,,"iDataPlex DX360M4, Xeon E5-2670 8C 2.6GHz, Infiniband FDR",Financial Institution (P),IBM,France,2013,Industry,8864,0,167697.03,184371.2,0,0,184.1,910.9,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR,Western Europe,Europe
334,,43,334,Zenobe,"bullx B500/B510 cluster, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband QDR",Cenaero,Bull SA,Belgium,2014,Industry,11496,0,167473.0,217537.92,1504000,0,,,Cluster,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Linux,Linux,None,12,Intel Xeon E5 (IvyBridge),bullx B500/B510 cluster,Bull Bullx,Infiniband,Infiniband QDR,Western Europe,Europe
335,261.0,42,261,,"Cluster Platform DL360e Gen8, Xeon E5-2450L 8C 1.800GHz, Gigabit Ethernet",Software Company (M),Hewlett-Packard,United States,2013,Industry,29632,0,167126.0,426701.0,0,0,,,Cluster,Xeon E5-2450L 8C 1.8GHz,Intel SandyBridge,1800,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform DL360e Gen8,HP Cluster Platform 3000,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
336,262.0,42,262,,"Cluster Platform DL360p Gen8, Xeon E5-2620 6C 2.000GHz, Gigabit Ethernet",Logistic Services,Hewlett-Packard,Germany,2013,Industry,20796,0,166836.5,332736.0,0,0,,,Cluster,Xeon E5-2620 6C 2GHz,Intel SandyBridge,2000,Linux,Linux,None,6,Intel Xeon E5 (SandyBridge),Cluster Platform DL360p Gen8,HP Cluster Platform 3000,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
337,263.0,36,40,Sierra,"Dell Xanadu 3 Cluster, Xeon X5660 2.8 Ghz, QLogic InfiniBand QDR",Lawrence Livermore National Laboratory,Dell,United States,2010,Research,21756,0,166700.0,243667.0,1973166,0,,,Cluster,Xeon X5660 6C 2.8GHz,Intel Nehalem,2800,Linux,Linux,None,6,Xeon 5600-series (Westmere-EP),Dell Xanadu 3 Cluster,Dell Xanadu,Infiniband,Infiniband QDR,North America,Americas
339,265.0,42,265,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2630 6C 2.300GHz, 10G Ethernet",Financial Services (H),Hewlett-Packard,United States,2013,Industry,12756,0,165708.2,234710.0,0,0,,,Cluster,Xeon E5-2630 6C 2.3GHz,Intel SandyBridge,2300,Linux,Linux,None,6,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
340,266.0,34,23,,Cray XT5 QC 2.4 GHz,Government,Cray Inc.,United States,2009,Government,20960,0,165600.0,201216.0,0,0,,,MPP,Opteron Quad Core 4C 2.4GHz,AMD x86_64,2400,CNL,Linux,None,4,Opteron Quad Core,Cray XT5 QuadCore,Cray XT,Proprietary Network,XT4 Internal Interconnect,North America,Americas
341,,43,341,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2660 8C 2.2GHz, 10G Ethernet",Banking (M),Hewlett-Packard,United States,2014,Industry,13376,0,165138.6,235417.6,0,0,,,Cluster,Xeon E5-2660 8C 2.2GHz,Intel SandyBridge,2200,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
342,433.0,42,433,,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.53GHz, Gigabit Ethernet",E-Commerce,IBM,United States,2013,Industry,29244,0,164790.72,295949.28,0,0,887.1,185.76,Cluster,Xeon E5649 6C 2.53GHz,Intel Nehalem,2530,Linux,Linux,None,6,Xeon 5600-series (Westmere-EP),xSeries x3650M3 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
343,432.0,42,432,,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.53GHz, Gigabit Ethernet",E-Commerce,IBM,United States,2013,Industry,29244,0,164790.72,295949.28,0,0,887.1,185.76,Cluster,Xeon E5649 6C 2.53GHz,Intel Nehalem,2530,Linux,Linux,None,6,Xeon 5600-series (Westmere-EP),xSeries x3650M3 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
346,268.0,42,268,,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet",IT Provider (P),Hewlett-Packard,United States,2013,Industry,15360,0,163667.3,319488.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform SL250s Gen8,HP Cluster Platform 3000SL,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
347,,43,347,,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet",Electronics,IBM,China,2014,Industry,28992,0,163370.7,603033.6,0,0,694.0,235.4,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
348,,43,348,,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet",Electronics,IBM,China,2014,Industry,28992,0,163370.7,603033.6,0,0,694.0,235.4,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
349,,43,349,,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet",Electronics,IBM,China,2014,Industry,28992,0,163370.7,603033.6,0,0,694.0,235.4,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
350,,43,350,,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet",Electronics,IBM,China,2014,Industry,28992,0,163370.7,603033.6,0,0,694.0,235.4,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
351,,43,351,,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet",Electronics,IBM,China,2014,Industry,28992,0,163370.7,603033.6,0,0,694.0,235.4,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
352,,43,352,,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet",Electronics,IBM,China,2014,Industry,28992,0,163370.7,603033.6,0,0,694.0,235.4,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
353,,43,353,,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Gigabit Ethernet",Engineering Company,IBM,China,2014,Industry,28960,0,163190.37,648704.0,0,0,777.6,209.86,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
354,,43,354,,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Gigabit Ethernet",Engineering Company,IBM,China,2014,Industry,28960,0,163190.37,648704.0,0,0,777.6,209.86,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
355,,43,355,,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Gigabit Ethernet",Engineering Company,IBM,China,2014,Industry,28960,0,163190.37,648704.0,0,0,777.6,209.86,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
356,,43,356,,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Gigabit Ethernet",Engineering Company,IBM,China,2014,Industry,28960,0,163190.37,648704.0,0,0,777.6,209.86,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
357,,43,357,,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Gigabit Ethernet",Engineering Company,IBM,China,2014,Industry,28960,0,163190.37,648704.0,0,0,777.6,209.86,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
358,,43,358,,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Gigabit Ethernet",Engineering Company,IBM,China,2014,Industry,28960,0,163190.37,648704.0,0,0,777.6,209.86,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
359,,43,359,,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Gigabit Ethernet",Engineering Company,IBM,China,2014,Industry,28960,0,163190.37,648704.0,0,0,777.6,209.86,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
360,,43,360,,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Gigabit Ethernet",Engineering Company,IBM,China,2014,Industry,28960,0,163190.37,648704.0,0,0,777.6,209.86,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
361,,43,361,,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Infiniband FDR",Defence,IBM,Australia,2014,Government,8608,0,162853.8,179046.4,0,0,223.8,727.68,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3650M4 Cluster,IBM xSeries,Infiniband,Infiniband FDR,Australia and New Zealand,Oceania
362,,43,362,,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Infiniband FDR",Defence,IBM,Australia,2014,Government,8608,0,162853.8,179046.4,0,0,223.8,727.68,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3650M4 Cluster,IBM xSeries,Infiniband,Infiniband FDR,Australia and New Zealand,Oceania
363,,43,363,,"BladeCenter HS23 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet",Bank (J),IBM,United Kingdom,2014,Industry,28880,0,162739.57,600704.0,0,0,691.3,235.41,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),BladeCenter HS23 Cluster,IBM BladeCenter,Gigabit Ethernet,Gigabit Ethernet,Northern Europe,Europe
364,269.0,41,211,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2660 8C 2.200GHz, 10G Ethernet",Banking (M),Hewlett-Packard,United States,2013,Industry,13136,0,162344.0,231194.0,0,0,,,Cluster,Xeon E5-2660 8C 2.2GHz,Intel SandyBridge,2200,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
365,270.0,42,270,,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet",Engineering Company,IBM,China,2013,Industry,28800,0,162288.77,599040.0,0,0,689.4,235.41,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
366,271.0,37,53,,"iDataPlex DX360M3, Xeon X5670 6C 2.93 GHz, Infiniband QDR",Vestas Wind Systems A/S,IBM,Denmark,2011,Industry,15672,0,162098.0,183675.84,0,0,489.75,330.98,Cluster,Xeon X5670 6C 2.93GHz,Intel Nehalem,2930,Linux,Linux,None,6,Xeon 5600-series (Westmere-EP),iDataPlex DX360M3,IBM iDataPlex,Infiniband,Infiniband QDR,Northern Europe,Europe
368,435.0,42,435,,"BladeCenter HS23 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet",Communications,IBM,Israel,2013,Industry,28672,0,161567.0,596377.6,0,0,514.3,314.15,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),BladeCenter HS23 Cluster,IBM BladeCenter,Gigabit Ethernet,Gigabit Ethernet,Western Asia,Asia
369,273.0,41,214,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, 10G Ethernet",IT Service Provider,Hewlett-Packard,United States,2013,Industry,15200,0,161517.0,316160.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
370,274.0,41,215,,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet",IT Services Provider ,Hewlett-Packard,United States,2013,Industry,15120,0,161261.0,314496.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform SL230s Gen8,HP Cluster Platform 3000SL,10G,10G Ethernet,North America,Americas
